Film Name,Language ID,Language Name,Language BCP47,Version,Total Present,Total Missing,Missing Video IDs
JESUS Film,9473,"Mbembe, Cross River",mfn,918,62,0,
JESUS Film,9490,Mbula,mbu,32708,62,0,
JESUS Film,9491,Bwazza,mbu,30726,62,0,
JESUS Film,9495,Marghi Central,mrt,889,62,0,
JESUS Film,9506,Longuda,lnu,30148,62,0,
JESUS Film,9597,Huba,hbb,30145,62,0,
JESUS Film,9616,Tsikimba,kdl,30142,62,0,
JESUS Film,9618,Kamo,kcq,31155,62,0,
JESUS Film,9626,Katab,kcg,633,62,0,
JESUS Film,9637,Kamuku,cdr,30931,62,0,
JESUS Film,9639,Jju,kaj,30118,62,0,
JESUS Film,9669,Jibu,jib,31277,62,0,
JESUS Film,96802,Adonara,adr,32661,62,0,
JESUS Film,96809,Adzera,adz,32582,62,0,
JESUS Film,96819,Akeu,aeu,31866,62,0,
JESUS Film,96835,Agarabi,agd,32329,62,0,
JESUS Film,9691,Ikwo,iqw,30958,62,0,
JESUS Film,96911,"Ayta, Abellen",abp,32336,62,0,
JESUS Film,9692,Ezaa,eza,30960,62,0,
JESUS Film,9694,Izii,izz,32593,62,0,
JESUS Film,9699,Isoko,iso,549,62,0,
JESUS Film,97071,Sa'a,apb,32524,62,0,
JESUS Film,97073,Athpariya,aph,32606,62,0,
JESUS Film,97185,Bamu,bcf,32544,62,0,
JESUS Film,97214,Behoa,bep,31872,62,0,
JESUS Film,97237,Baka,bdh,32535,62,0,
JESUS Film,97247,Oroko,bdu,93,62,0,
JESUS Film,97274,Azha,aza,31974,62,0,
JESUS Film,9728,Ika,ikk,30906,62,0,
JESUS Film,9731,Nembe,ijs,22491,62,0,
JESUS Film,9733,Kalabari,ijn,22419,62,0,
JESUS Film,97403,Balantak,blz,32148,62,0,
JESUS Film,97457,Bongo,bot,32124,62,0,
JESUS Film,97524,"Borna, Shinasha",bwo,32017,62,0,
JESUS Film,97609,Benyadu',byd,32002,62,0,
JESUS Film,97686,"Chinantec, Usila",cuc,32265,62,0,
JESUS Film,97720,Chamari,cdg,31983,62,0,
JESUS Film,9774,Asụsụ Igbo,ig,29072,62,0,
JESUS Film,97745,Dene,chp,276,62,0,
JESUS Film,9779,Igala,igl,30081,62,0,
JESUS Film,9784,Igede,ige,25125,62,0,
JESUS Film,9789,Ebira,igb,360,62,0,
JESUS Film,9793,Idoma,idu,30080,62,0,
JESUS Film,97941,Daasanach,dsh,32019,62,0,
JESUS Film,98033,Doondo,dde,32654,62,0,
JESUS Film,9811,Ibibio,ibb,524,62,0,
JESUS Film,98137,"Embera, Northern",emp,31907,62,0,
JESUS Film,98139,"Muria, Eastern",emu,31988,62,0,
JESUS Film,98306,Gagu,ggu,32656,62,0,
JESUS Film,98407,Ga'Anda,gqa,32162,62,0,
JESUS Film,98458,Gawri,gwc,32665,62,0,
JESUS Film,98459,"Ale, Gawwada",gwd,32020,62,0,
JESUS Film,98476,Gayil,gyl,32021,62,0,
JESUS Film,98588,Iranun,ilp,28740,62,0,
JESUS Film,98626,Iyaa,iyx,1379,62,0,
JESUS Film,98630,Hyam,jab,484,62,0,
JESUS Film,98663,Ipili,ipi,32231,62,0,
JESUS Film,98682,Hunsrik,hrx,31982,62,0,
JESUS Film,98730,Kurumba Kannada,kfi,33336,62,0,
JESUS Film,98838,Keliko,kbo,32536,62,0,
JESUS Film,98853,Tyap,kcg,32453,62,0,
JESUS Film,98914,Kisi,kiz,32531,62,0,
JESUS Film,99042,Keapara,khz,32579,62,0,
JESUS Film,9905,Yungur,yun,31607,62,0,
JESUS Film,99152,"Gbaya-Kresh, South Sudan",krs,32537,62,0,
JESUS Film,99184,"Kroumen, Plapo",ktj,32437,62,0,
JESUS Film,99188,"Hani, Kaduo",ktp,31975,62,0,
JESUS Film,99260,"Lorung, Northern",lbr,32607,62,0,
JESUS Film,9930,Tarok,yer,30087,62,0,
JESUS Film,99303,Maro,liq,32024,62,0,
JESUS Film,99311,Lukabaras,lkb,32679,62,0,
JESUS Film,99359,Kouya,kyf,32619,62,0,
JESUS Film,99364,Kamayo,kyk,32668,62,0,
JESUS Film,9940,Yala,yba,31708,62,0,
JESUS Film,99460,Laarim,loh,32539,62,0,
JESUS Film,99504,Olutachoni,lts,32678,62,0,
JESUS Film,99508,Aringa,luc,32541,62,0,
JESUS Film,9955,Warji,wji,25143,62,0,
JESUS Film,99564,"Manobo, Sarangani",mbs,32012,62,0,
JESUS Film,99582,"Zhuang, Guibian",zgn,31938,62,0,
JESUS Film,9959,Waja,wja,31750,62,0,
JESUS Film,99703,Zo,zom,28964,62,0,
JESUS Film,9976,Urhobo,urh,1480,62,0,
JESUS Film,99766,Mamainde,wmd,1012,62,0,
JESUS Film,99804,"Zhuang, Qiubei",zqe,32634,62,0,
JESUS Film,99886,Merwari,wry,31986,62,0,
JESUS Film,99910,"Zhuang, Youjiang",zyj,32362,62,0,
JESUS Film,99933,Bungu,wun,32529,62,0,
JESUS Film,9999,Tula,tul,25124,62,0,
Walking with Jesus Africa,15548,Hungana,hum,39538,5,1,1_wjv-0-0
Walking with Jesus Africa,164996,Kilaangi,lag,34024,5,1,1_wjv-0-0
Walking with Jesus Africa,22195,Kiyombe,yom,39537,5,1,1_wjv-0-0
Walking with Jesus Africa,10021,Mwaghavul,sur,33056,6,0,
Walking with Jesus Africa,10085,Gbagyi,gbr,39623,6,0,
Walking with Jesus Africa,10185,Berom,bom,34301,6,0,
Walking with Jesus Africa,1294,Bariba,bba,34646,6,0,
Walking with Jesus Africa,1304,Fon gbè,fon,33066,6,0,
Walking with Jesus Africa,1308,Èdè Yorùbá,yo,32235,6,0,
Walking with Jesus Africa,13098,Themne,tem,33060,6,0,
Walking with Jesus Africa,1335,Tem,kdh,34328,6,0,
Walking with Jesus Africa,1336,Kabiye,kbp,33071,6,0,
Walking with Jesus Africa,13408,isiXhosa,xh,33684,6,0,
Walking with Jesus Africa,1341, حَوْسَ,ha,32202,6,0,
Walking with Jesus Africa,1345,Anufo,cko,35319,6,0,
Walking with Jesus Africa,13555,Lwo,ach,34345,6,0,
Walking with Jesus Africa,139126,"Yaka, D R C",yaf,39536,6,0,
Walking with Jesus Africa,139136,Português,pt-MZ,32500,6,0,
Walking with Jesus Africa,140033,Ede Cabe,cbj,35518,6,0,
Walking with Jesus Africa,140928,"Oromo, Eastern",hae,34696,6,0,
Walking with Jesus Africa,141653,Kusaal,kus,34520,6,0,
Walking with Jesus Africa,14226,Sukuma,suk,33370,6,0,
Walking with Jesus Africa,142483,Makhuwa,vmw,34827,6,0,
Walking with Jesus Africa,14278,iciBemba,bem,32214,6,0,
Walking with Jesus Africa,142905,Tonga,toi,33669,6,0,
Walking with Jesus Africa,1444,Afrikaans,af,34859,6,0,
Walking with Jesus Africa,144476,"Mandara, Cameroon",mfi,35503,6,0,
Walking with Jesus Africa,144593,Deg,mzw,34935,6,0,
Walking with Jesus Africa,1479,Setswana,tn,33296,6,0,
Walking with Jesus Africa,16064,Guro,goa,33973,6,0,
Walking with Jesus Africa,176838,Lokpa,dop,34645,6,0,
Walking with Jesus Africa,184814,Dagbanli,dag,34068,6,0,
Walking with Jesus Africa,184818,Kaakye,kye,39531,6,0,
Walking with Jesus Africa,184933,"Limba, Tonko-Sella",lia,35239,6,0,
Walking with Jesus Africa,185199,Asante Twi,aka,34189,6,0,
Walking with Jesus Africa,19468,Awutu,afu,39530,6,0,
Walking with Jesus Africa,19508,Basaá,bsq,32236,6,0,
Walking with Jesus Africa,19922,Loko,lok,34185,6,0,
Walking with Jesus Africa,19936,Dholuo,luo,34421,6,0,
Walking with Jesus Africa,2028,Moore,mos,32268,6,0,
Walking with Jesus Africa,2029,Moba,mfq,34495,6,0,
Walking with Jesus Africa,20525,Twi,tw,34189,6,0,
Walking with Jesus Africa,2062,Gurenne,gur,34937,6,0,
Walking with Jesus Africa,2067,Cerma,cme,33975,6,0,
Walking with Jesus Africa,20675,LùGáànda,lg,32212,6,0,
Walking with Jesus Africa,20679,Gĩkũyũ,ki,32211,6,0,
Walking with Jesus Africa,20730,Kikamba,kam,34422,6,0,
Walking with Jesus Africa,20736,Ngakarimojong,kdj,35483,6,0,
Walking with Jesus Africa,2075,Bamanankan,bm,33067,6,0,
Walking with Jesus Africa,20750,Kru,klu,35554,6,0,
Walking with Jesus Africa,20754,Kikongo,kng,32916,6,0,
Walking with Jesus Africa,20790,Tshiluba,lua,32917,6,0,
Walking with Jesus Africa,20851,"Ndebele, Northern",nd,32516,6,0,
Walking with Jesus Africa,20857,Chicheŵa,ny,32518,6,0,
Walking with Jesus Africa,20859,Runyankole,nyn,34828,6,0,
Walking with Jesus Africa,20861,Runyoro,nyo,35481,6,0,
Walking with Jesus Africa,20900,Ikinyarwanda,rw,32505,6,0,
Walking with Jesus Africa,20926,Lusoga,xog,35485,6,0,
Walking with Jesus Africa,20947,siSwati,ss,34058,6,0,
Walking with Jesus Africa,20963,Ateso,teo,35484,6,0,
Walking with Jesus Africa,2104,Jula,dyu,32269,6,0,
Walking with Jesus Africa,22176,Nigerian Pidgin English,pcm,35240,6,0,
Walking with Jesus Africa,2261,"Pidgin, Cameroon",wes,33530,6,0,
Walking with Jesus Africa,22651,Gbeya,gbp,33079,6,0,
Walking with Jesus Africa,2285,Tiv,tiv,34330,6,0,
Walking with Jesus Africa,22910,"Kasem, Ghana",xsm-GH,34934,6,0,
Walking with Jesus Africa,23178,Kiswahili,sw,32949,6,0,
Walking with Jesus Africa,23388,Kiswahili,sw-swc,32270,6,0,
Walking with Jesus Africa,23526,ትግርኛ,ti,34697,6,0,
Walking with Jesus Africa,23926,"Grebo, Northern",gbo,34187,6,0,
Walking with Jesus Africa,23981,Lugbara,lgg,35482,6,0,
Walking with Jesus Africa,24014,Fulfulde,fub,35393,6,0,
Walking with Jesus Africa,2530,Makaa,mcp,35504,6,0,
Walking with Jesus Africa,2538,Masana,mcn,35506,6,0,
Walking with Jesus Africa,2713,Ewondo,ewo,35394,6,0,
Walking with Jesus Africa,3156,Yângâ tî Sängö,sg,33078,6,0,
Walking with Jesus Africa,3171,Mandja,mzv,34886,6,0,
Walking with Jesus Africa,3191,Kaba,ksp,35441,6,0,
Walking with Jesus Africa,4344,Lingála,ln,32213,6,0,
Walking with Jesus Africa,4466,اللغة الصومالية,so,34063,6,0,
Walking with Jesus Africa,4547,Krio,kri,32237,6,0,
Walking with Jesus Africa,4695,"Oromo, West-Central",gaz,33533,6,0,
Walking with Jesus Africa,494,شئعم,kab,33981,6,0,
Walking with Jesus Africa,496,Français,fr,31675,6,0,
Walking with Jesus Africa,5059,"Crioulo, Upper Guinea",pov,34332,6,0,
Walking with Jesus Africa,5171,Ntcham,bud,34329,6,0,
Walking with Jesus Africa,5187,Gonja,gjn,34536,6,0,
Walking with Jesus Africa,5206,"Sisaala, Tumulung",sil,34938,6,0,
Walking with Jesus Africa,529,English,en,31941,6,0,
Walking with Jesus Africa,5302,Konkomba,xon,34186,6,0,
Walking with Jesus Africa,5331,Èʋegbe,ee,33070,6,0,
Walking with Jesus Africa,53418,For,fvr,34470,6,0,
Walking with Jesus Africa,53424,"French, African",fra,31675,6,0,
Walking with Jesus Africa,53433,Ngbugu,lnl,34883,6,0,
Walking with Jesus Africa,53434,Banda-Linda,liy,34881,6,0,
Walking with Jesus Africa,53435,Bhogoto,bdt,34321,6,0,
Walking with Jesus Africa,5462,Dan,dnj,34606,6,0,
Walking with Jesus Africa,5472,Mano,mev,34582,6,0,
Walking with Jesus Africa,548,Oshikwanyama,kj,33088,6,0,
Walking with Jesus Africa,5546,Română,ro,33009,6,0,
Walking with Jesus Africa,7237,Samburu,saq,35531,6,0,
Walking with Jesus Africa,7251,Pokoot,pko,35496,6,0,
Walking with Jesus Africa,7285,Turkana,tuv,34623,6,0,
Walking with Jesus Africa,7309,ɔl Maa,mas,32267,6,0,
Walking with Jesus Africa,7321,"Kalenjin, Kipsigis",kln,34593,6,0,
Walking with Jesus Africa,7343,Chonyi,coh,35529,6,0,
Walking with Jesus Africa,7546,seSotho,st,34057,6,0,
Walking with Jesus Africa,7547,isiZulu,zu,31923,6,0,
Walking with Jesus Africa,7564,Vai,vai,35407,6,0,
Walking with Jesus Africa,7577,Mende,men,33059,6,0,
Walking with Jesus Africa,7586,"Pidgin, Liberian",lir,35099,6,0,
Walking with Jesus Africa,7587,"Kisi, Southern",kss,35406,6,0,
Walking with Jesus Africa,7609,"Kpelle, Liberia",xpe,33054,6,0,
Walking with Jesus Africa,7617,Gola,gol,34188,6,0,
Walking with Jesus Africa,7655,Bandi,bza,35410,6,0,
Walking with Jesus Africa,7761,Fiteny Malagasy,mg,32519,6,0,
Walking with Jesus Africa,8506,chiShona,sn,32210,6,0,
Walking with Jesus Africa,8799,Lozi,loz,33665,6,0,
Walking with Jesus Africa,9384,Nupe,nup,33057,6,0,
Walking with Jesus Africa,9728,Ika,ikk,1,6,0,
Walking with Jesus Africa,9774,Asụsụ Igbo,ig,33055,6,0,
Story Clubs,1269,Nederlands,nl,29939,1,13,"1_cl1301-0-0, 1_cl1302-0-0, 1_cl1303-0-0, 1_cl1304-0-0, 1_cl1305-0-0, 1_cl1306-0-0, 1_cl1307-0-0, 1_cl1308-0-0, 1_cl1309-0-0, 1_cl1310-0-0, 1_cl1311-0-0, 1_cl1312-0-0, 1_cl1313-0-0"
Story Clubs,23514,Euskara,eu,29981,1,13,"1_cl1301-0-0, 1_cl1302-0-0, 1_cl1303-0-0, 1_cl1304-0-0, 1_cl1305-0-0, 1_cl1306-0-0, 1_cl1307-0-0, 1_cl1308-0-0, 1_cl1309-0-0, 1_cl1310-0-0, 1_cl1311-0-0, 1_cl1312-0-0, 1_cl1313-0-0"
Story Clubs,4820,Suomi,fi,29903,1,13,"1_cl1301-0-0, 1_cl1302-0-0, 1_cl1303-0-0, 1_cl1304-0-0, 1_cl1305-0-0, 1_cl1306-0-0, 1_cl1307-0-0, 1_cl1308-0-0, 1_cl1309-0-0, 1_cl1310-0-0, 1_cl1311-0-0, 1_cl1312-0-0, 1_cl1313-0-0"
Story Clubs,4823,Svenska,sv,29984,1,13,"1_cl1301-0-0, 1_cl1302-0-0, 1_cl1303-0-0, 1_cl1304-0-0, 1_cl1305-0-0, 1_cl1306-0-0, 1_cl1307-0-0, 1_cl1308-0-0, 1_cl1309-0-0, 1_cl1310-0-0, 1_cl1311-0-0, 1_cl1312-0-0, 1_cl1313-0-0"
Story Clubs,5563,Íslenska,is,29978,1,13,"1_cl1301-0-0, 1_cl1302-0-0, 1_cl1303-0-0, 1_cl1304-0-0, 1_cl1305-0-0, 1_cl1306-0-0, 1_cl1307-0-0, 1_cl1308-0-0, 1_cl1309-0-0, 1_cl1310-0-0, 1_cl1311-0-0, 1_cl1312-0-0, 1_cl1313-0-0"
Story Clubs,7698,Lietuvių,lt,29940,1,13,"1_cl1301-0-0, 1_cl1302-0-0, 1_cl1303-0-0, 1_cl1304-0-0, 1_cl1305-0-0, 1_cl1306-0-0, 1_cl1307-0-0, 1_cl1308-0-0, 1_cl1309-0-0, 1_cl1310-0-0, 1_cl1311-0-0, 1_cl1312-0-0, 1_cl1313-0-0"
Story Clubs,1269,Nederlands,nl,24933,13,1,1_cl13-0-0
Story Clubs,23514,Euskara,eu,25317,13,1,1_cl13-0-0
Story Clubs,4820,Suomi,fi,25257,13,1,1_cl13-0-0
Story Clubs,4823,Svenska,sv,25278,13,1,1_cl13-0-0
Story Clubs,5563,Íslenska,is,25329,13,1,1_cl13-0-0
Story Clubs,7698,Lietuvių,lt,24829,13,1,1_cl13-0-0
Story Clubs,10393,Norsk,no,29960,14,0,
Story Clubs,108102,Csango,hu,33061,14,0,
Story Clubs,1106,Deutsche,de,29850,14,0,
Story Clubs,1107,Magyar,hu,25300,14,0,
Story Clubs,1109,Hrvatski,hr,25298,14,0,
Story Clubs,1112,Slovenščina,sl,25309,14,0,
Story Clubs,111677,Kermanshahi,sdh,34771,14,0,
Story Clubs,1171,অসমীয়া,as,28966,14,0,
Story Clubs,1197,Ka Ktien Khasi,kha,28968,14,0,
Story Clubs,1231,Kok Borok,trp,29624,14,0,
Story Clubs,12327,Avañe'ẽ,gug,25249,14,0,
Story Clubs,12551,Wikang Tagalog,fil,24868,14,0,
Story Clubs,1259,Беларуская мова,be,25246,14,0,
Story Clubs,12723,Ilokano,ilo,27036,14,0,
Story Clubs,1276,Kekchi,kek,32815,14,0,
Story Clubs,12784,Sinugboanon,ceb,25369,14,0,
Story Clubs,12876,Українська,uk,25285,14,0,
Story Clubs,1308,Èdè Yorùbá,yo,28996,14,0,
Story Clubs,13098,Themne,tem,28994,14,0,
Story Clubs,13169,ภาษาไทย,th,24869,14,0,
Story Clubs,13172,සිංහල,si,24864,14,0,
Story Clubs,13316,Pijin,pis,30072,14,0,
Story Clubs,13408,isiXhosa,xh,25900,14,0,
Story Clubs,1341, حَوْسَ,ha,29071,14,0,
Story Clubs,13414,tshiVenḓa,ve,29284,14,0,
Story Clubs,13465,Sesotho sa Leboa,nso,29585,14,0,
Story Clubs,13562,"Arabic, Sudanese Spoken",ar-apd,34392,14,0,
Story Clubs,1370,नेपाली,npi,24850,14,0,
Story Clubs,138284,Sambalpuri,spv,32936,14,0,
Story Clubs,139081,বাংলা,bn,24862,14,0,
Story Clubs,139082,বাংলা,bn-BD,28507,14,0,
Story Clubs,139114,کوردی,ckb,1305,14,0,
Story Clubs,14278,iciBemba,bem,24917,14,0,
Story Clubs,143789,মৈইতৈইলোন,mni,28967,14,0,
Story Clubs,1444,Afrikaans,af,24921,14,0,
Story Clubs,14509,Faka-Tonga,to,30073,14,0,
Story Clubs,1479,Setswana,tn,28133,14,0,
Story Clubs,153550,Eastern Poqomchi,poh,32817,14,0,
Story Clubs,16639,bahasa Indonesia,id,24866,14,0,
Story Clubs,176243,Bangla,bn,1,14,0,
Story Clubs,176838,Lokpa,dop,34644,14,0,
Story Clubs,178043,"Khmer, Standard",km,24865,14,0,
Story Clubs,18259,ᠮᠣᠨᠭᠭᠣᠯ ᠬᠡᠯᠡ,mn,24872,14,0,
Story Clubs,18321,буряад хэлэн,bxr,30314,14,0,
Story Clubs,184479,Goan Konkani,gom,28988,14,0,
Story Clubs,18450,башҡорт теле,ba,30315,14,0,
Story Clubs,184500,Ilchamus,saq,35526,14,0,
Story Clubs,184528,ଓଡ଼ିଆ,ory,28140,14,0,
Story Clubs,184662,"Tzeltal, Tenejapa",tzh,34108,14,0,
Story Clubs,184701,Jamaican Patwa,jam,34092,14,0,
Story Clubs,184854,"Burmese, Standard",mya,24863,14,0,
Story Clubs,185021,"English, British",eng,29576,14,0,
Story Clubs,185199,Asante Twi,aka,29987,14,0,
Story Clubs,18521,коми кыв,kpv,30183,14,0,
Story Clubs,185210,"Gilaki, Rashti",glk,34767,14,0,
Story Clubs,185221,"English, African",eng,28887,14,0,
Story Clubs,18606,удмурт кыл,udm,30316,14,0,
Story Clubs,1924,Iban,iba,27034,14,0,
Story Clubs,1927,بهاس ملايو,ms,25302,14,0,
Story Clubs,1935,Gagauz,gag,25333,14,0,
Story Clubs,1942,Türk,tr,30509,14,0,
Story Clubs,1953,रोमानो,rmn,30151,14,0,
Story Clubs,1964,български,bg,25280,14,0,
Story Clubs,19705,Galego,gl,24832,14,0,
Story Clubs,19985,മലയാളം,ml,25008,14,0,
Story Clubs,20285,Toma,tod,31170,14,0,
Story Clubs,20526,Shqip,sq,25305,14,0,
Story Clubs,20533,اللغة المصرية العامية,ar-arz,24923,14,0,
Story Clubs,20550,արեւմտահայերէն,hy-arevmda,31920,14,0,
Story Clubs,20601,廣東話,yue,29248,14,0,
Story Clubs,20615,普通話 ,zh,29945,14,0,
Story Clubs,20654,Dusun,dtp,28739,14,0,
Story Clubs,20665,Vakaviti,fj,30071,14,0,
Story Clubs,20675,LùGáànda,lg,25912,14,0,
Story Clubs,2075,Bamanankan,bm,32382,14,0,
Story Clubs,20796,Mакедонски,mk,25327,14,0,
Story Clubs,20857,Chicheŵa,ny,24899,14,0,
Story Clubs,20896,ikiRǔndi,rn,30407,14,0,
Story Clubs,20899,Русский,ru-143,28858,14,0,
Story Clubs,20900,Ikinyarwanda,rw,29579,14,0,
Story Clubs,20947,siSwati,ss,24904,14,0,
Story Clubs,21012,Mayan,yua,31664,14,0,
Story Clubs,21028,Español,es,24884,14,0,
Story Clubs,21046,Castellano,es-ES,29951,14,0,
Story Clubs,21064,Português,pt-PT,29950,14,0,
Story Clubs,21197,Kreol Mauricean,mfe,28130,14,0,
Story Clubs,21231,Sranan-Tongo,srn,33966,14,0,
Story Clubs,21578,Flemish,nld,35338,14,0,
Story Clubs,21795,"Lhasa, Tibetan",bo,25918,14,0,
Story Clubs,22334,रोमानो,rmy,29926,14,0,
Story Clubs,22500,Tiếng Việt,vi-x-Northern,25367,14,0,
Story Clubs,22658, اللغة العربية,ar,27939,14,0,
Story Clubs,22847,"Nasu, Eastern",ywq,29601,14,0,
Story Clubs,23061,漢語,zh-CN-53-x-Kunming,30007,14,0,
Story Clubs,23178,Kiswahili,sw,24905,14,0,
Story Clubs,23221,國語,zh-Hant-TW,24858,14,0,
Story Clubs,23528,Tok Pisin,tpi,24873,14,0,
Story Clubs,24038,Fulfulde,fuv,35417,14,0,
Story Clubs,24156,Samarkand-Tajik,tg-x-Samarkand,31621,14,0,
Story Clubs,24249,संथाली,sat,30024,14,0,
Story Clubs,24309,تاجيكي,tg,28861,14,0,
Story Clubs,2614,Kanuri,knc,29929,14,0,
Story Clubs,371,قازاق ٴتىلى,kk,28857,14,0,
Story Clubs,3712,Akha,ahk,30508,14,0,
Story Clubs,3804,한국어,ko,24855,14,0,
Story Clubs,3887,Tiếng Việt,vi,24870,14,0,
Story Clubs,3888,اوزبیک,uzn,28862,14,0,
Story Clubs,3892,Тыва дыл,tyv,33018,14,0,
Story Clubs,3934,русский,ru,29265,14,0,
Story Clubs,3964,Lingao,onb,31405,14,0,
Story Clubs,407,اردو,ur,29623,14,0,
Story Clubs,411,تاتارچا,tt,25311,14,0,
Story Clubs,420,түркmенче,tk,28859,14,0,
Story Clubs,4232,Wayuu,guc,28454,14,0,
Story Clubs,4415,Italiano,it,29575,14,0,
Story Clubs,4432,Český Jazyk,cs,25299,14,0,
Story Clubs,4451,polski,pl,25295,14,0,
Story Clubs,4455,Føroyskt,fo,29979,14,0,
Story Clubs,4466,اللغة الصومالية,so,28132,14,0,
Story Clubs,4473,Kreyòl Ayisyen,ht,25006,14,0,
Story Clubs,448,Қарақалпақ тили,kaa,28863,14,0,
Story Clubs,4532,"Arabic, Saidi Spoken",ar-aec,35200,14,0,
Story Clubs,4547,Krio,kri,28993,14,0,
Story Clubs,4576,ትግርኛ,ti-ER,24912,14,0,
Story Clubs,4601,Eesti Keel,et,29932,14,0,
Story Clubs,46771,पंजाबी,pa,28141,14,0,
Story Clubs,4695,"Oromo, West-Central",gaz,25906,14,0,
Story Clubs,4791,ኣማርኛ,am,24911,14,0,
Story Clubs,483,Ελληνικά,el,29948,14,0,
Story Clubs,494,شئعم,kab,29259,14,0,
Story Clubs,496,Français,fr,29916,14,0,
Story Clubs,507,Tachelhit,shi,34245,14,0,
Story Clubs,5074,Abkhaz,abk,34664,14,0,
Story Clubs,5112,ქართული,ka,25307,14,0,
Story Clubs,525,دزيري,ar-arq,31633,14,0,
Story Clubs,529,English,en,29576,14,0,
Story Clubs,531,Català,ca,29947,14,0,
Story Clubs,53299,قىرعىز,ky,28860,14,0,
Story Clubs,53300,फिजी बात,hif,30422,14,0,
Story Clubs,53333,کوردی,kmr,30212,14,0,
Story Clubs,53347,اللهجة العربيّة السورىّة,ar-ajp,31346,14,0,
Story Clubs,53424,"French, African",fra,29138,14,0,
Story Clubs,53430,Kuna,cuk,34336,14,0,
Story Clubs,53441,اللغة المصرية الحديثة,ar-arb-EG,24922,14,0,
Story Clubs,5392,"Cakchiquel, Western",cak,34694,14,0,
Story Clubs,5398,"Quiche, Joyabaj",quc,34592,14,0,
Story Clubs,5456,"Kpelle, Guinea",gkp,31635,14,0,
Story Clubs,5541,Српски,sr,25310,14,0,
Story Clubs,5545,Slovenčina,sk,25296,14,0,
Story Clubs,5546,Română,ro,24837,14,0,
Story Clubs,5603,Awadhi,awa,28143,14,0,
Story Clubs,5667,भोजपुरी,bho,28142,14,0,
Story Clubs,584,Português,pt,24885,14,0,
Story Clubs,5848,తెలుగు,te,25010,14,0,
Story Clubs,5871,தமிழ்,ta,25009,14,0,
Story Clubs,616,Aymar Aru,ayr,28294,14,0,
Story Clubs,6174,मराठी,mr,25007,14,0,
Story Clubs,6199,मैथिली,mai,28039,14,0,
Story Clubs,6209,Marwari,rwr,29622,14,0,
Story Clubs,6298,كٲشُر,ks,28989,14,0,
Story Clubs,6318,ಕನ್ನಡ,kn,29886,14,0,
Story Clubs,633,Qhichwa,quh,28293,14,0,
Story Clubs,646,Հայերեն,hy,30216,14,0,
Story Clubs,6463,छत्तीसगढ़ी,hne,28991,14,0,
Story Clubs,6464,हिंदी,hi,24871,14,0,
Story Clubs,6532,Garhwali,gbm,28990,14,0,
Story Clubs,6600,ગુજરાતી,gu,28139,14,0,
Story Clubs,6788,فارسي (فارسي فارسي),fa,28292,14,0,
Story Clubs,6884,Gaeilge,ga,30801,14,0,
Story Clubs,689,آذربایجان دیلی,azj,29938,14,0,
Story Clubs,7083,日本語,ja,24852,14,0,
Story Clubs,7238,Rendille,rel,34157,14,0,
Story Clubs,7411,ພາສາລາວ,lo,29991,14,0,
Story Clubs,7519,Latviešu,lv,29949,14,0,
Story Clubs,7546,seSotho,st,25904,14,0,
Story Clubs,7547,isiZulu,zu,25901,14,0,
Story Clubs,7577,Mende,men,28995,14,0,
Story Clubs,7761,Fiteny Malagasy,mg,24914,14,0,
Story Clubs,7773,Yao,yao,33603,14,0,
Story Clubs,7885,Malti,mt,32410,14,0,
Story Clubs,8164,Māsēwallahtōlli,nlv,34685,14,0,
Story Clubs,8418,الدارجة,ar-ary,35490,14,0,
Story Clubs,8506,chiShona,sn,24910,14,0,
Story Clubs,9181,Bislama,bi,30070,14,0,
Story Clubs,9774,Asụsụ Igbo,ig,29164,14,0,
Story Clubs,98137,"Embera, Northern",emp,34288,14,0,
Story of Jesus for Children,10393,Norsk,no,29960,1,0,
Story of Jesus for Children,108102,Csango,hu,33061,1,0,
Story of Jesus for Children,1106,Deutsche,de,29850,1,0,
Story of Jesus for Children,1107,Magyar,hu,25300,1,0,
Story of Jesus for Children,1109,Hrvatski,hr,25298,1,0,
Story of Jesus for Children,1112,Slovenščina,sl,25309,1,0,
Story of Jesus for Children,111677,Kermanshahi,sdh,34771,1,0,
Story of Jesus for Children,1171,অসমীয়া,as,28966,1,0,
Story of Jesus for Children,1197,Ka Ktien Khasi,kha,28968,1,0,
Story of Jesus for Children,1231,Kok Borok,trp,29624,1,0,
Story of Jesus for Children,12327,Avañe'ẽ,gug,25249,1,0,
Story of Jesus for Children,12551,Wikang Tagalog,fil,24868,1,0,
Story of Jesus for Children,1259,Беларуская мова,be,25246,1,0,
Story of Jesus for Children,1269,Nederlands,nl,24933,1,0,
Story of Jesus for Children,12723,Ilokano,ilo,27036,1,0,
Story of Jesus for Children,1276,Kekchi,kek,32815,1,0,
Story of Jesus for Children,12784,Sinugboanon,ceb,25369,1,0,
Story of Jesus for Children,12876,Українська,uk,25285,1,0,
Story of Jesus for Children,1308,Èdè Yorùbá,yo,28996,1,0,
Story of Jesus for Children,13098,Themne,tem,28994,1,0,
Story of Jesus for Children,13169,ภาษาไทย,th,24869,1,0,
Story of Jesus for Children,13172,සිංහල,si,24864,1,0,
Story of Jesus for Children,13316,Pijin,pis,30072,1,0,
Story of Jesus for Children,13408,isiXhosa,xh,25900,1,0,
