Film Name,Language ID,Language BCP47,Version,ReEncodeStarted,Total Present,Total Missing,Missing Video IDs
JESUS Film,139635,,33104,,62,0,
JESUS Film,142900,,33105,,62,0,
JESUS Film,150571,tzj,33109,,62,0,
JESUS Film,140449,,33110,,62,0,
JESUS Film,143157,wsk,33113,,62,0,
JESUS Film,144489,rao,33114,,62,0,
JESUS Film,144630,mgu,33115,,62,0,
JESUS Film,144461,mek,33117,,62,0,
JESUS Film,139321,agq,33125,,62,0,
JESUS Film,139792,bmv,33126,,62,0,
JESUS Film,141363,kjo,33130,,62,0,
JESUS Film,143962,pny,33132,,62,0,
JESUS Film,4415,it,33133,,62,0,
JESUS Film,111588,,33136,,62,0,
JESUS Film,111587,,33138,,62,0,
JESUS Film,111589,,33140,,62,0,
JESUS Film,111586,,33142,,62,0,
JESUS Film,184907,,33144,,62,0,
JESUS Film,21028,es,33147,,62,0,
JESUS Film,1106,de,33149,,62,0,
JESUS Film,22658,ar,33150,,62,0,
JESUS Film,20615,zh,33152,,62,0,
My last Day,139132,pcc,33156,,2,0,
JESUS Film,53430,cuk,33162,,62,0,
Rivka,420,tk,33168,,13,0,
My last Day,420,tk,33169,,2,0,
JESUS Film,140126,cjp,33170,,62,0,
JESUS Film,21046,es-ES,33171,,62,0,
JESUS Film,153550,poh,33172,,62,0,
JESUS Film,584,pt,33175,,62,0,
JESUS Film,646,hy,33181,,62,0,
JESUS Film,1269,nl,33182,,62,0,
JESUS Film,19705,gl,33189,,62,0,
JESUS Film,2028,mos,33196,,62,0,
JESUS Film,149217,kiw,33203,,62,0,
JESUS Film,184505,vmw,33204,,62,0,
JESUS Film,184489,,33205,,62,0,
JESUS Film,184484,kmr,33206,,62,0,
JESUS Film,20601,yue,33208,,62,0,
JESUS Film,140740,glw,33220,,62,0,
JESUS Film,184494,,33225,,62,0,
JESUS Film,184495,ar-arb,33226,,62,0,
Rivka,5541,sr,33228,,13,0,
JESUS Film,184500,saq,33229,,62,0,
JESUS Film,139817,bfm,33230,,62,0,
JESUS Film,1964,bg,33236,,62,0,
JESUS Film,152162,zay,33237,,62,0,
JESUS Film,1942,tr,33240,,62,0,
JESUS Film,20611,hak,33242,,62,0,
JESUS Film,6464,hi,33243,,62,0,
JESUS Film,139661,,33244,,62,0,
JESUS Film,184583,bcu,33244,,62,0,
JESUS Film,11789,kup,33245,,62,0,
JESUS Film,11329,rwo,33246,,62,0,
JESUS Film,23062,zh-CN-51,33248,,62,0,
JESUS Film,3934,ru,33251,,62,0,
JESUS Film,483,el,33253,,62,0,
JESUS Film,184843,,33256,,62,0,
My last Day,184485,etx,33260,,2,0,
My last Day,32122,mgi,33262,,2,0,
My last Day,10185,bom,33263,,2,0,
JESUS Film,184506,hni,33265,,62,0,
JESUS Film,19985,ml,33269,,62,0,
JESUS Film,22500,vi-x-Northern,33278,,62,0,
JESUS Film,6174,mr,33279,,62,0,
JESUS Film,6600,gu,33280,,62,0,
JESUS Film,3888,uzn,33292,,62,0,
Walking with Jesus Africa,1479,tn,33296,,6,0,
JESUS Film,406,uzs,33299,,62,0,
JESUS Film,141202,key,33300,,62,0,
JESUS Film,184515,nan,33305,,62,0,
JESUS Film,24309,tg,33307,,62,0,
Magdalena,12572,stb,33309,,54,0,
Reflections of Hope,12572,stb,33309,,8,0,
JESUS Film,23325,tkb,33323,,62,0,
JESUS Film,144716,mhu,33324,,62,0,
JESUS Film,140569,gau,33325,,62,0,
JESUS Film,142214,xuj,33326,,62,0,
JESUS Film,184571,,33327,,62,0,
JESUS Film,184496,xis,33328,,62,0,
JESUS Film,6282,ksz,33329,,62,0,
JESUS Film,6372,kfp,33330,,62,0,
JESUS Film,144427,mxj,33332,,62,0,
JESUS Film,141610,ksj,33335,,62,0,
JESUS Film,98730,kfi,33336,,62,0,
JESUS Film,139544,bds,33346,,62,0,
JESUS Film,139132,pcc,33349,,62,0,
Following Jesus India,6463,hne,33353,,6,0,
JESUS Film,184517,,33354,,62,0,
JESUS Film,140893,,33355,,62,0,
JESUS Film,19685,gaj,33357,,62,0,
JESUS Film,150415,tbg,33361,,62,0,
JESUS Film,7547,zu,33362,,62,0,
Magdalena,7547,zu,33364,,54,0,
Reflections of Hope,7547,zu,33364,,8,0,
My last Day,53370,ses,33366,,2,0,
JESUS Film,23922,mif,33369,,62,0,
Walking with Jesus Africa,14226,suk,33370,,6,0,
JESUS Film,139707,boa,33373,,62,0,
JESUS Film,184586,cbu,33377,,62,0,
JESUS Film,184585,cbr,33379,,62,0,
JESUS Film,184626,eip,33383,,62,0,
Magdalena,5019,tsv,33384,,54,0,
Reflections of Hope,5019,tsv,33384,,8,0,
JESUS Film,141728,lmd,33386,,62,0,
JESUS Film,139538,bdi,33390,,62,0,
JESUS Film,142121,,33391,,62,0,
JESUS Film,143753,,33408,,62,0,
JESUS Film,142985,yuz,33411,,62,0,
JESUS Film,139601,ayo,33412,,62,0,
JESUS Film,184828,gnw,33413,,62,0,
JESUS Film,143039,trn,33414,,62,0,
JESUS Film,140021,,33415,,62,0,
JESUS Film,184827,cas,33415,,62,0,
JESUS Film,8434,,33418,,62,0,
JESUS Film,12422,qub,33419,,62,0,
JESUS Film,12441,,33420,,62,0,
JESUS Film,12445,,33421,,62,0,
JESUS Film,140060,,33423,,62,0,
JESUS Film,178026,,33436,,62,0,
JESUS Film,142134,,33437,,62,0,
JESUS Film,159392,,33438,,62,0,
JESUS Film,184512,,33439,,62,0,
JESUS Film,141113,ivv,33446,,62,0,
JESUS Film,176424,tsb,33447,,62,0,
JESUS Film,141569,kqc,33448,,62,0,
JESUS Film,141515,kwf,33449,,62,0,
Magdalena,7698,lt,33450,,54,0,
Reflections of Hope,7698,lt,33450,,8,0,
JESUS Film,141560,kps,33460,,62,0,
JESUS Film,184668,msm,33464,,62,0,
JESUS Film,143810,njn,33465,,62,0,
JESUS Film,142378,vap,33466,,62,0,
JESUS Film,143890,nkh,33467,,62,0,
JESUS Film,184550,tba,33470,,62,0,
JESUS Film,144134,,33484,,62,0,
Magdalena,7222,sxb,33486,,54,0,
Reflections of Hope,7222,sxb,33486,,8,0,
Magdalena,7238,rel,33487,,54,0,
Reflections of Hope,7238,rel,33487,,8,0,
JESUS Film,141934,,33489,,62,0,
JESUS Film,184521,ssy,33490,,62,0,
My last Day,53418,fvr,33492,,2,0,
My last Day,7788,swk,33493,,2,0,
My last Day,21094,tog,33494,,2,0,
My last Day,101621,rif,33495,,2,0,
JESUS Film,141667,kvg,33502,,62,0,
My last Day,144393,qva,33504,,2,0,
My last Day,5437,cak,33506,,2,0,
JESUS Film,622,kgk,33507,,62,0,
My last Day,5392,cak,33509,,2,0,
My last Day,27039,qve,33512,,2,0,
My last Day,1277,cab,33517,,2,0,
My last Day,12402,quy,33518,,2,0,
My last Day,1276,kek,33521,,2,0,
My last Day,21231,srn,33523,,2,0,
My last Day,4473,ht,33524,,2,0,
Walking with Jesus Africa,2261,wes,33530,,6,0,
Walking with Jesus Africa,4695,gaz,33533,,6,0,
JESUS Film,1821,myu,33541,,62,0,
JESUS Film,5398,quc,33542,,62,0,
JESUS Film,141073,,33543,,62,0,
Magdalena,25919,bgd,33552,,54,0,
Reflections of Hope,25919,bgd,33552,,8,0,
Magdalena,5920,saz,33553,,54,0,
Reflections of Hope,5920,saz,33553,,8,0,
Rivka,5871,ta,33554,,13,0,
JESUS Film,143453,ndv,33561,,62,0,
JESUS Film,139909,bqj,33562,,62,0,
JESUS Film,139945,bsc,33563,,62,0,
JESUS Film,140083,cou,33564,,62,0,
JESUS Film,141602,krx,33565,,62,0,
JESUS Film,142878,snf,33566,,62,0,
Magdalena,176089,rup,33567,,54,0,
Reflections of Hope,176089,rup,33567,,8,0,
JESUS Film,144702,okv,33571,,62,0,
JESUS Film,144299,mcq,33572,,62,0,
JESUS Film,143387,,33574,,62,0,
Following Jesus India,25919,bgd,33578,,6,0,
Following Jesus India,20587,bns,33580,,6,0,
Following Jesus India,24343,dhd,33581,,6,0,
Following Jesus India,6370,kfq,33582,,6,0,
JESUS Film,141382,,33587,,62,0,
JESUS Film,144251,,33588,,62,0,
JESUS Film,143762,,33591,,62,0,
JESUS Film,144295,,33592,,62,0,
JESUS Film,140010,,33595,,62,0,
JESUS Film,142777,,33597,,62,0,
JESUS Film,148910,kff,33598,,62,0,
JESUS Film,183121,mai,33599,,62,0,
Rivka,494,kab,33600,,13,0,
JESUS Film,184537,,33601,,62,0,
Story Clubs,7773,yao,33603,,14,0,
Story of Jesus for Children,7773,yao,33603,,1,0,
JESUS Film,152300,zia,33604,,62,0,
Magdalena,13805,toq,33608,,54,0,
Reflections of Hope,13805,toq,33608,,8,0,
JESUS Film,139319,agm,33609,,62,0,
JESUS Film,139511,aso,33611,,62,0,
My last Day,7698,lt,33612,,2,0,
Magdalena,184854,,33613,,54,0,
Reflections of Hope,184854,,33613,,8,0,
JESUS Film,139342,,33617,,62,0,
JESUS Film,139996,,33619,,62,0,
JESUS Film,143904,nlg,33620,,62,0,
JESUS Film,141767,,33625,,62,0,
JESUS Film,143295,stn,33630,,62,0,
JESUS Film,143435,rug,33632,,62,0,
JESUS Film,141359,,33640,,62,0,
JESUS Film,184548,,33647,,62,0,
JESUS Film,184546,nst,33648,,62,0,
JESUS Film,139089,mjg,33649,,62,0,
JESUS Film,143668,,33650,,62,0,
JESUS Film,139761,,33651,,62,0,
Rivka,1370,npi,33663,,13,0,
Walking with Jesus Africa,8799,loz,33665,,6,0,
Walking with Jesus Africa,142905,,33669,,6,0,
Magdalena,98730,kfi,33674,,54,0,
Reflections of Hope,98730,kfi,33674,,8,0,
JESUS Film,141513,kwd,33677,,62,0,
JESUS Film,140672,,33679,,62,0,
JESUS Film,140614,,33680,,62,0,
JESUS Film,139997,,33682,,62,0,
JESUS Film,1276,kek,33683,,62,0,
Walking with Jesus Africa,13408,xh,33684,,6,0,
My last Day,21554,alt,33688,,2,0,
My last Day,24309,tg,33689,,1,1,1_mld11-0-0
JESUS Film,184820,,33696,,62,0,
Magdalena,184820,,33697,,54,0,
Reflections of Hope,184820,,33697,,8,0,
JESUS Film,143475,,33703,,62,0,
JESUS Film,140943,,33706,,62,0,
My last Day,154395,ntk,33708,,2,0,
My last Day,3892,tyv,33709,,2,0,
JESUS Film,1873,bor,33710,,62,0,
My last Day,26152,mge,33711,,2,0,
My last Day,2894,bss,33713,,2,0,
My last Day,97247,bdu,33714,,2,0,
My last Day,3974,nxq,33715,,2,0,
JESUS Film,10364,ann,33717,,62,0,
Magdalena,14226,suk,33718,,54,0,
Reflections of Hope,14226,suk,33718,,8,0,
My last Day,2005,snk,33720,,2,0,
My last Day,163660,kdn,33727,,2,0,
My last Day,143962,pny,33728,,2,0,
My last Day,139792,bmv,33729,,2,0,
My last Day,184632,afe,33730,,2,0,
My last Day,101833,mfo,33731,,2,0,
My last Day,10241,ekr,33732,,2,0,
My last Day,184631,bzy,33733,,2,0,
My last Day,179212,afe,33734,,2,0,
My last Day,184584,isi,33735,,2,0,
My last Day,139909,bqj,33736,,2,0,
My last Day,139538,bdi,33738,,2,0,
My last Day,13719,xtc,33739,,2,0,
My last Day,140083,cou,33740,,2,0,
Following Jesus India,139081,bn,33741,,6,0,
Following Jesus India,6600,gu,33746,,6,0,
Following Jesus India,6318,kn,33748,,6,0,
Following Jesus India,6174,mr,33750,,6,0,
Following Jesus India,184528,ory,33751,,6,0,
Following Jesus India,46771,pa,33752,,6,0,
Following Jesus India,5871,ta,33753,,6,0,
My last Day,16891,ms-abs,33755,,2,0,
JESUS Film,184573,,33756,,62,0,
JESUS Film,139791,bmu,33762,,62,0,
JESUS Film,142286,usa,33763,,62,0,
My last Day,184500,saq,33767,,2,0,
JESUS Film,141153,,33772,,62,0,
JESUS Film,146764,,33784,,62,0,
JESUS Film,143302,,33787,,62,0,
JESUS Film,143268,,33800,,62,0,
JESUS Film,142830,,33806,,62,0,
JESUS Film,142078,,33810,,62,0,
JESUS Film,144792,,33833,,62,0,
JESUS Film,155279,,33848,,62,0,
JESUS Film,141455,,33877,,62,0,
JESUS Film,142010,,33881,,62,0,
JESUS Film,144064,,33919,,62,0,
JESUS Film,141644,,33921,,62,0,
JESUS Film,184588,,33937,,62,0,
JESUS Film,143207,ssn,33940,,62,0,
JESUS Film,140434,ese,33948,,62,0,
JESUS Film,142266,upv,33949,,62,0,
JESUS Film,142360,,33950,,62,0,
JESUS Film,141436,,33954,,62,0,
JESUS Film,143851,,33955,,62,0,
JESUS Film,141931,,33956,,62,0,
JESUS Film,141734,,33960,,62,0,
JESUS Film,144776,,33961,,62,0,
Magdalena,21231,srn,33965,,54,0,
Reflections of Hope,21231,srn,33965,,8,0,
Story Clubs,21231,srn,33966,,14,0,
Story of Jesus for Children,21231,srn,33966,,1,0,
My last Day,139817,bfm,33970,,2,0,
Walking with Jesus Africa,16064,goa,33973,,6,0,
Walking with Jesus Africa,2067,cme,33975,,6,0,
JESUS Film,16064,goa,33977,,62,0,
Walking with Jesus Africa,494,kab,33981,,6,0,
My last Day,139945,bsc,33983,,2,0,
My last Day,143834,lro,33984,,2,0,
My last Day,141728,lmd,33985,,2,0,
My last Day,97941,dsh,33986,,2,0,
My last Day,15538,zmb,33988,,2,0,
My last Day,14183,zin,33990,,2,0,
My last Day,6007,nst,33991,,2,0,
My last Day,184546,nst,33992,,2,0,
My last Day,12537,tiy,33995,,2,0,
My last Day,12657,loc,33996,,2,0,
My last Day,184668,msm,33997,,2,0,
My last Day,99564,mbs,33999,,2,0,
JESUS Film,145845,,34010,,62,0,
JESUS Film,3929,xsr,34011,,62,0,
JESUS Film,184847,,34019,,62,0,
JESUS Film,143863,,34020,,62,0,
JESUS Film,184596,,34021,,62,0,
JESUS Film,142694,,34025,,62,0,
My last Day,20208,sgh,34031,,2,0,
My last Day,139611,,34036,,2,0,
My last Day,2249,yam,34038,,2,0,
Rivka,53418,fvr,34039,,13,0,
My last Day,9728,ikk,34046,,2,0,
Magdalena,24343,dhd,34054,,54,0,
Reflections of Hope,24343,dhd,34054,,8,0,
Walking with Jesus Africa,7546,st,34057,,6,0,
Walking with Jesus Africa,20947,ss,34058,,6,0,
Walking with Jesus Africa,4466,so,34063,,6,0,
JESUS Film,141009,ifu,34066,,62,0,
Following Jesus India,5848,te,34067,,6,0,
Walking with Jesus Africa,184814,dag,34068,,6,0,
My last Day,20675,lg,34069,,2,0,
My last Day,2329,nza,34070,,2,0,
My last Day,139635,,34071,,2,0,
My last Day,184844,,34072,,2,0,
My last Day,184843,,34073,,2,0,
My last Day,140740,glw,34074,,2,0,
My last Day,184801,gdf,34075,,2,0,
Magdalena,21674,ctg,34078,,54,0,
Reflections of Hope,21674,ctg,34078,,8,0,
Magdalena,139131,,34079,,54,0,
Reflections of Hope,139131,,34079,,8,0,
JESUS Film,184629,,34083,,62,0,
JESUS Film,141755,,34085,,62,0,
JESUS Film,181477,,34086,,62,0,
JESUS Film,140087,,34088,,62,0,
Story Clubs,184701,jam,34092,,14,0,
Story of Jesus for Children,184701,jam,34092,,1,0,
My last Day,184495,ar-arb,34097,,2,0,
JESUS Film,184660,guk,34101,,62,0,
JESUS Film,184662,,34106,,62,0,
Magdalena,184662,,34107,,54,0,
Reflections of Hope,184662,,34107,,8,0,
Story Clubs,184662,,34108,,14,0,
Story of Jesus for Children,184662,,34108,,1,0,
My last Day,4532,ar-aec,34111,,2,0,
My last Day,141153,,34117,,2,0,
My last Day,184842,cen,34122,,2,0,
My last Day,141602,krx,34123,,2,0,
My last Day,111677,sdh,34128,,2,0,
My last Day,9490,,34130,,2,0,
My last Day,143453,ndv,34131,,2,0,
My last Day,142878,snf,34134,,2,0,
Magdalena,177210,,34143,,54,0,
Reflections of Hope,177210,,34143,,8,0,
JESUS Film,141928,tuz,34151,,62,0,
JESUS Film,184849,mav,34153,,62,0,
JESUS Film,185199,,34156,,62,0,
JESUS Film,20525,tw,34156,,62,0,
Story Clubs,7238,rel,34157,,14,0,
Story of Jesus for Children,7238,rel,34157,,1,0,
My last Day,18450,ba,34161,,2,0,
My last Day,411,tt,34163,,2,0,
JESUS Film,140367,,34166,,62,0,
JESUS Film,144101,nnj,34167,,62,0,
JESUS Film,144042,lww,34168,,62,0,
JESUS Film,149957,llp,34169,,62,0,
JESUS Film,175683,rmt,34174,,62,0,
JESUS Film,6465,,34177,,62,0,
JESUS Film,184815,nma,34178,,62,0,
Walking with Jesus Africa,19922,lok,34185,,6,0,
Walking with Jesus Africa,5302,xon,34186,,6,0,
Walking with Jesus Africa,23926,gbo,34187,,6,0,
Walking with Jesus Africa,7617,gol,34188,,6,0,
Walking with Jesus Africa,185199,,34189,,6,0,
Walking with Jesus Africa,20525,tw,34189,,6,0,
JESUS Film,184810,,34190,,62,0,
Magdalena,184810,,34191,,54,0,
Reflections of Hope,184810,,34191,,8,0,
Magdalena,10536,,34192,,54,0,
Reflections of Hope,10536,,34192,,8,0,
Magdalena,184811,,34193,,54,0,
Reflections of Hope,184811,,34193,,8,0,
My last Day,98306,,34196,,2,0,
My last Day,100255,ubl,34204,,2,0,
My last Day,16052,,34207,,2,0,
My last Day,141009,ifu,34209,,2,0,
My last Day,184845,,34210,,2,0,
My last Day,20905,xsb,34213,,2,0,
Magdalena,1280,ajg,34217,,54,0,
Reflections of Hope,1280,ajg,34217,,8,0,
JESUS Film,144409,,34218,,62,0,
JESUS Film,139202,,34220,,62,0,
JESUS Film,144390,,34222,,62,0,
Story Clubs,507,shi,34245,,14,0,
Story of Jesus for Children,507,shi,34245,,1,0,
Rivka,53400,prs,34249,,13,0,
My last Day,4585,kun,34252,,2,0,
My last Day,176089,rup,34253,,2,0,
JESUS Film,4250,,34258,,62,0,
JESUS Film,141518,,34262,,62,0,
JESUS Film,1592,,34264,,62,0,
JESUS Film,4481,qug,34268,,62,0,
JESUS Film,144395,,34269,,62,0,
JESUS Film,4499,jiv,34270,,62,0,
JESUS Film,143643,,34271,,62,0,
JESUS Film,184819,,34278,,62,0,
JESUS Film,139376,,34282,,62,0,
JESUS Film,11105,,34284,,62,0,
Magdalena,98137,emp,34287,,54,0,
Reflections of Hope,98137,emp,34287,,8,0,
Story Clubs,98137,emp,34288,,14,0,
Story of Jesus for Children,98137,emp,34288,,1,0,
My last Day,184848,ar-ayl,34293,,2,0,
My last Day,10022,,34298,,2,0,
Walking with Jesus Africa,10185,bom,34301,,6,0,
Walking with Jesus Africa,53435,bdt,34321,,6,0,
JESUS Film,143542,,34322,,62,0,
JESUS Film,169301,tpl,34326,,62,0,
Walking with Jesus Africa,1335,kdh,34328,,6,0,
Walking with Jesus Africa,5171,bud,34329,,6,0,
Walking with Jesus Africa,2285,tiv,34330,,6,0,
Walking with Jesus Africa,5059,pov,34332,,6,0,
Magdalena,53430,cuk,34335,,54,0,
Reflections of Hope,53430,cuk,34335,,8,0,
Story Clubs,53430,cuk,34336,,14,0,
Story of Jesus for Children,53430,cuk,34336,,1,0,
JESUS Film,144228,mbz,34338,,62,0,
JESUS Film,184833,mie,34340,,62,0,
JESUS Film,184853,tpx,34341,,62,0,
JESUS Film,184832,mim,34342,,62,0,
JESUS Film,184831,,34343,,62,0,
Walking with Jesus Africa,13555,ach,34345,,6,0,
JESUS Film,140169,,34347,,62,0,
JESUS Film,142141,xte,34348,,62,0,
JESUS Film,144156,,34350,,62,0,
My last Day,184815,nma,34357,,2,0,
JESUS Film,12428,,34364,,62,0,
JESUS Film,12421,,34367,,62,0,
JESUS Film,151767,,34368,,62,0,
JESUS Film,162168,,34369,,62,0,
JESUS Film,171233,,34370,,62,0,
JESUS Film,139741,,34372,,62,0,
JESUS Film,144472,,34373,,62,0,
JESUS Film,141066,,34375,,62,0,
My last Day,355,azb,34385,,2,0,
My last Day,184847,,34387,,2,0,
JESUS Film,184846,guq,34389,,62,0,
Story Clubs,13562,ar-apd,34392,,14,0,
Story of Jesus for Children,13562,ar-apd,34392,,1,0,
JESUS Film,143321,,34394,,62,0,
Rivka,3888,uzn,34413,,13,0,
JESUS Film,141124,,34416,,62,0,
My last Day,12588,sml,34418,,2,0,
My last Day,16827,bjn,34420,,2,0,
Walking with Jesus Africa,19936,luo,34421,,6,0,
Walking with Jesus Africa,20730,kam,34422,,6,0,
Rivka,1953,rmn,34423,,13,0,
JESUS Film,144465,,34425,,62,0,
My last Day,10589,pau,34433,,2,0,
My last Day,8381,yap,34434,,2,0,
My last Day,14254,mgw,34437,,2,0,
My last Day,176906,rar,34438,,2,0,
My last Day,141934,,34439,,2,0,
JESUS Film,184855,,34447,,62,0,
My last Day,1124,tly,34448,,2,0,
JESUS Film,144425,,34449,,62,0,
Magdalena,99460,,34450,,54,0,
Reflections of Hope,99460,,34450,,8,0,
JESUS Film,144460,,34456,,62,0,
JESUS Film,140927,,34457,,62,0,
JESUS Film,8315,ctu,34463,,62,0,
JESUS Film,142646,,34465,,62,0,
JESUS Film,173946,,34466,,62,0,
JESUS Film,184917,,34468,,62,0,
Walking with Jesus Africa,53418,fvr,34470,,6,0,
JESUS Film,142964,,34480,,62,0,
JESUS Film,184911,,34487,,62,0,
JESUS Film,141618,,34488,,62,0,
JESUS Film,145881,,34489,,62,0,
My last Day,184701,jam,34492,,2,0,
Walking with Jesus Africa,2029,mfq,34495,,6,0,
JESUS Film,140205,,34496,,62,0,
JESUS Film,184922,,34505,,62,0,
JESUS Film,139429,,34506,,62,0,
JESUS Film,143147,,34507,,62,0,
JESUS Film,142589,,34508,,62,0,
JESUS Film,184924,,34511,,62,0,
JESUS Film,142653,,34513,,62,0,
JESUS Film,164090,,34514,,62,0,
JESUS Film,184939,,34518,,62,0,
JESUS Film,143400,,34519,,62,0,
Walking with Jesus Africa,141653,,34520,,6,0,
Rivka,448,kaa,34522,,13,0,
JESUS Film,144351,,34530,,62,0,
JESUS Film,19720,,34534,,62,0,
Walking with Jesus Africa,5187,gjn,34536,,6,0,
JESUS Film,19508,bsq,34537,,62,0,
JESUS Film,7609,xpe,34538,,62,0,
Rivka,3887,vi,34579,,13,0,
Walking with Jesus Africa,5472,mev,34582,,6,0,
JESUS Film,5472,mev,34583,,62,0,
My last Day,7519,lv,34584,,2,0,
JESUS Film,12640,,34586,,62,0,
JESUS Film,12839,,34587,,62,0,
JESUS Film,144210,,34588,,62,0,
JESUS Film,144214,,34589,,62,0,
JESUS Film,142642,,34590,,62,0,
Magdalena,5398,quc,34591,,54,0,
Reflections of Hope,5398,quc,34591,,8,0,
Story Clubs,5398,quc,34592,,14,0,
Story of Jesus for Children,5398,quc,34592,,1,0,
Walking with Jesus Africa,7321,kln,34593,,6,0,
JESUS Film,184903,,34599,,62,0,
JESUS Film,153673,,34603,,62,0,
JESUS Film,144313,,34604,,62,0,
JESUS Film,142332,,34605,,62,0,
Walking with Jesus Africa,5462,dnj,34606,,6,0,
JESUS Film,151150,,34607,,62,0,
Magdalena,140169,,34608,,54,0,
Reflections of Hope,140169,,34608,,8,0,
JESUS Film,139244,,34609,,62,0,
JESUS Film,12596,,34610,,62,0,
JESUS Film,12808,,34611,,62,0,
JESUS Film,140558,,34612,,62,0,
JESUS Film,163423,,34614,,62,0,
JESUS Film,140932,,34615,,62,0,
Walking with Jesus Africa,7285,tuv,34623,,6,0,
JESUS Film,184936,,34624,,62,0,
Rivka,21674,ctg,34628,,13,0,
Rivka,139131,,34631,,13,0,
Rivka,139082,bn-BD,34633,,13,0,
My last Day,5398,quc,34638,,2,0,
JESUS Film,146379,,34639,,62,0,
My last Day,4593,,34640,,2,0,
Magdalena,176838,,34643,,54,0,
Reflections of Hope,176838,,34643,,8,0,
Story Clubs,176838,,34644,,14,0,
Story of Jesus for Children,176838,,34644,,1,0,
Walking with Jesus Africa,176838,,34645,,6,0,
Walking with Jesus Africa,1294,bba,34646,,6,0,
JESUS Film,149408,,34650,,62,0,
JESUS Film,20750,klu,34651,,62,0,
JESUS Film,7584,lom,34652,,62,0,
JESUS Film,7564,vai,34653,,62,0,
JESUS Film,17110,,34655,,62,0,
JESUS Film,143573,,34656,,62,0,
JESUS Film,140551,,34657,,62,0,
JESUS Film,184943,,34658,,62,0,
JESUS Film,184944,,34659,,62,0,
JESUS Film,139414,,34660,,62,0,
Story Clubs,5074,,34664,,14,0,
Story of Jesus for Children,5074,,34664,,1,0,
JESUS Film,139226,,34668,,62,0,
JESUS Film,142183,,34669,,62,0,
JESUS Film,142536,,34671,,62,0,
JESUS Film,143311,,34672,,62,0,
JESUS Film,23797,,34673,,62,0,
JESUS Film,148878,,34676,,62,0,
Magdalena,185199,,34680,,54,0,
Magdalena,20525,tw,34680,,54,0,
Reflections of Hope,185199,,34680,,8,0,
Reflections of Hope,20525,tw,34680,,8,0,
JESUS Film,184990,,34683,,62,0,
Magdalena,8164,nlv,34684,,54,0,
Reflections of Hope,8164,nlv,34684,,8,0,
Story Clubs,8164,nlv,34685,,14,0,
Story of Jesus for Children,8164,nlv,34685,,1,0,
Magdalena,2029,mfq,34687,,54,0,
Reflections of Hope,2029,mfq,34687,,8,0,
Magdalena,5171,bud,34688,,54,0,
Reflections of Hope,5171,bud,34688,,8,0,
My last Day,18521,kpv,34689,,2,0,
JESUS Film,143568,,34690,,62,0,
JESUS Film,140225,,34691,,62,0,
JESUS Film,4767,,34692,,62,0,
Magdalena,5392,cak,34693,,54,0,
Reflections of Hope,5392,cak,34693,,8,0,
Story Clubs,5392,cak,34694,,14,0,
Story of Jesus for Children,5392,cak,34694,,1,0,
Walking with Jesus Africa,140928,hae,34696,,6,0,
Walking with Jesus Africa,23526,ti,34697,,6,0,
JESUS Film,142312,yaa,34698,,62,0,
My last Day,20857,ny,34705,,2,0,
JESUS Film,23941,,34714,,62,0,
JESUS Film,141267,,34715,,62,0,
JESUS Film,140404,,34725,,62,0,
Magdalena,141334,,34726,,54,0,
Reflections of Hope,141334,,34726,,8,0,
JESUS Film,184933,,34735,,62,0,
JESUS Film,4230,,34737,,62,0,
JESUS Film,144370,,34738,,62,0,
JESUS Film,144766,,34739,,62,0,
JESUS Film,142146,,34740,,62,0,
JESUS Film,185002,,34741,,62,0,
JESUS Film,185003,,34742,,62,0,
JESUS Film,140566,,34744,,62,0,
JESUS Film,143747,,34745,,62,0,
My last Day,1127,lez,34747,,2,0,
JESUS Film,16618,su,34748,,62,0,
JESUS Film,185190,,34748,,62,0,
JESUS Film,1171,as,34750,,62,0,
JESUS Film,185219,,34750,,62,0,
JESUS Film,169287,,34754,,62,0,
JESUS Film,147285,,34756,,62,0,
JESUS Film,17645,bug,34757,,62,0,
JESUS Film,185058,,34757,,62,0,
JESUS Film,185210,,34766,,62,0,
Story Clubs,185210,,34767,,14,0,
Story of Jesus for Children,185210,,34767,,1,0,
Magdalena,111677,sdh,34770,,54,0,
Reflections of Hope,111677,sdh,34770,,8,0,
Story Clubs,111677,sdh,34771,,14,0,
Story of Jesus for Children,111677,sdh,34771,,1,0,
JESUS Film,158997,cbs,34788,,62,0,
JESUS Film,23714,thl,34800,,62,0,
JESUS Film,139693,,34802,,62,0,
JESUS Film,142380,,34803,,62,0,
JESUS Film,20138,,34805,,62,0,
JESUS Film,16906,,34806,,62,0,
JESUS Film,17075,,34807,,62,0,
JESUS Film,143861,,34811,,62,0,
JESUS Film,145459,,34815,,62,0,
JESUS Film,142418,,34821,,62,0,
JESUS Film,139961,,34822,,62,0,
JESUS Film,156595,,34823,,62,0,
JESUS Film,141586,,34824,,62,0,
JESUS Film,139498,,34825,,62,0,
Walking with Jesus Africa,142483,,34827,,6,0,
Walking with Jesus Africa,20859,nyn,34828,,6,0,
JESUS Film,141789,,34829,,62,0,
My last Day,143356,,34834,,2,0,
My last Day,184944,,34835,,1,1,1_mld11-0-0
JESUS Film,17224,,34839,,62,0,
JESUS Film,5500,wba,34840,,62,0,
JESUS Film,142979,,34841,,62,0,
