referenceId,name,videoId,languageId,updatedAt,versionNumber,videoVariantExists,muxVideoIdExists
WESS_142830-jf6121-0-0_1539271401,"Jesus Feeds 5,000",1_jf6121-0-0,142830,2018-10-11T17:53:38.955Z,33806,true,false
WESS_143382-jf6121-0-0_1674085624,"Jesus Feeds 5,000",1_jf6121-0-0,143382,2023-01-18T23:58:33.189Z,35031,true,false
WESS_16618-jf6121-0-0_1587069749,"Jesus Feeds 5,000",1_jf6121-0-0,16618,2020-04-16T22:46:15.038Z,34748,true,false
WESS_174473-jf6121-0-0_1436350281,"Jesus Feeds 5,000",1_jf6121-0-0,174473,2020-03-20T23:14:52.403Z,32812,true,false
WESS_184827-jf6121-0-0_1506017812,"Jesus Feeds 5,000",1_jf6121-0-0,184827,2020-01-18T00:04:19.755Z,33415,true,false
WESS_185058-jf6121-0-0_1650997672,"Jesus Feeds 5,000",1_jf6121-0-0,185058,2022-04-26T19:46:58.581Z,34757,true,false
WESS_18922-jf6121-0-0_1745853042,"Jesus Feeds 5,000",1_jf6121-0-0,18922,2025-04-28T15:43:52.666Z,32846,true,false
WESS_19495-jf6121-0-0_1368226280,"Jesus Feeds 5,000",1_jf6121-0-0,19495,2018-05-14T14:10:49.992Z,31642,true,false
WESS_19767-jf6121-0-0_1349546409,"Jesus Feeds 5,000",1_jf6121-0-0,19767,2020-01-16T00:56:36.769Z,28051,true,false
WESS_19800-jf6121-0-0_1349793363,"Jesus Feeds 5,000",1_jf6121-0-0,19800,2020-01-16T00:54:43.720Z,651,true,false
WESS_20223-jf6121-0-0_1352420144,"Jesus Feeds 5,000",1_jf6121-0-0,20223,2020-03-20T22:52:55.120Z,1289,true,false
WESS_20525-jf6121-0-0_1623868603,"Jesus Feeds 5,000",1_jf6121-0-0,20525,2021-06-16T20:11:30.931Z,34156,true,false
WESS_20637-jf6121-0-0_1352484631,"Jesus Feeds 5,000",1_jf6121-0-0,20637,2020-01-16T00:17:03.370Z,292,true,false
WESS_22197-jf6121-0-0_1351802529,"Jesus Feeds 5,000",1_jf6121-0-0,22197,2020-03-20T22:15:41.677Z,,false,false
WESS_3122-jf6121-0-0_1742393895,"Jesus Feeds 5,000",1_jf6121-0-0,3122,2025-03-19T16:00:55.481Z,,false,false
WESS_4309-jf6121-0-0_1349537215,"Jesus Feeds 5,000",1_jf6121-0-0,4309,2020-01-16T01:09:27.443Z,1377,true,false
WESS_4312-jf6121-0-0_1348198497,"Jesus Feeds 5,000",1_jf6121-0-0,4312,2020-01-16T01:07:50.756Z,1049,true,false
WESS_4823-jf6121-0-0_1591381934,"Jesus Feeds 5,000",1_jf6121-0-0,4823,2020-06-05T19:11:24.615Z,32108,true,false
WESS_5190-jf6121-0-0_1342471254,"Jesus Feeds the 5,000",1_jf6121-0-0,5190,2020-01-16T02:26:54.344Z,,false,false
WESS_580-jf6121-0-0_1348193470,"Jesus Feeds 5,000",1_jf6121-0-0,580,2020-01-16T01:22:52.185Z,1521,true,false
WESS_6519-jf6121-0-0_1345893874,"Jesus Feeds 5,000",1_jf6121-0-0,6519,2020-01-16T01:47:16.482Z,,false,false
WESS_6930-jf6121-0-0_1515097266,"Jesus Feeds 5,000",1_jf6121-0-0,6930,2018-01-16T10:05:05.156Z,494,true,false
WESS_9626-jf6121-0-0_1347989530,"Jesus Feeds 5,000",1_jf6121-0-0,9626,2020-01-16T01:26:59.000Z,633,true,false
WESS_98588-jf6121-0-0_1619102224,"Jesus Feeds 5,000",1_jf6121-0-0,98588,2021-04-22T16:30:14.849Z,28740,true,false
WESS_99581-jf6121-0-0_1715867748,"Jesus Feeds 5,000",1_jf6121-0-0,99581,2024-05-16T16:19:47.407Z,,false,false
WESS_101621-jf6121-184497-33441_1471380952,"Jesus Feeds 5,000",1_jf6121-184497-33441,101621,2020-03-20T22:17:03.635Z,,false,false
WESS_101621-jf6121-184498-33442_1471445726,"Jesus Feeds 5,000",1_jf6121-184498-33442,101621,2020-03-20T22:16:57.079Z,,false,false
WESS_100773-jf6122-0-0_1362169386,Peter Declares Jesus to be the Christ,1_jf6122-0-0,100773,2020-03-20T22:10:20.048Z,32359,true,false
WESS_10262-jf6122-0-0_1345904384,Peter Declares Jesus to be the Christ,1_jf6122-0-0,10262,2020-01-16T01:44:56.754Z,30143,true,false
WESS_11668-jf6122-0-0_1351895756,Peter Declares Jesus to be the Christ,1_jf6122-0-0,11668,2020-01-16T00:31:59.660Z,928,true,false
WESS_1171-jf6122-0-0_1646664412,Peter Declares Jesus to be the Christ,1_jf6122-0-0,1171,2022-03-07T15:43:12.672Z,34750,true,false
WESS_1236-jf6122-0-0_1430844892,Peter Declares Jesus to be the Christ,1_jf6122-0-0,1236,2020-03-20T23:02:56.941Z,1337,true,false
WESS_1305-jf6122-0-0_1523977981,Peter Declares Jesus to be the Christ,1_jf6122-0-0,1305,2020-01-18T00:17:46.402Z,25103,true,false
WESS_13110-jf6122-0-0_1479325088,Peter Declares Jesus to be the Christ,1_jf6122-0-0,13110,2020-03-20T21:37:01.427Z,32755,true,false
WESS_1327-jf6122-0-0_1474319762,Peter Declares Jesus to be the Christ,1_jf6122-0-0,1327,2020-03-20T22:35:03.268Z,31116,true,false
WESS_139071-jf6122-0-0_1381348507,Peter Declares Jesus to be the Christ,1_jf6122-0-0,139071,2020-03-20T21:52:28.890Z,31881,true,false
WESS_140520-jf6122-0-0_1556887480,Peter Declares Jesus to be the Christ,1_jf6122-0-0,140520,2019-06-19T14:36:44.949Z,29093,true,false
WESS_142830-jf6122-0-0_1539271370,Peter Declares Jesus to be the Christ,1_jf6122-0-0,142830,2020-01-18T01:48:57.366Z,33806,true,false
WESS_143382-jf6122-0-0_1674085628,Peter Declares Jesus to be the Christ,1_jf6122-0-0,143382,2023-01-18T23:58:43.358Z,35031,true,false
WESS_16618-jf6122-0-0_1587069659,Peter Declares Jesus to be the Christ,1_jf6122-0-0,16618,2020-04-16T22:49:43.635Z,34748,true,false
WESS_174473-jf6122-0-0_1436350066,Peter Declares Jesus to be the Christ,1_jf6122-0-0,174473,2020-03-20T22:40:48.549Z,32812,true,false
WESS_184827-jf6122-0-0_1506017808,Peter Declares Jesus to be the Christ,1_jf6122-0-0,184827,2020-01-17T23:33:20.237Z,33415,true,false
WESS_185058-jf6122-0-0_1650997677,Peter Declares Jesus to be the Christ,1_jf6122-0-0,185058,2022-04-26T19:45:47.042Z,34757,true,false
WESS_18922-jf6122-0-0_1745853040,Peter Declares Jesus to be the Christ,1_jf6122-0-0,18922,2025-04-28T15:44:45.602Z,32846,true,false
WESS_19495-jf6122-0-0_1368227342,Peter Declares Jesus to be the Christ,1_jf6122-0-0,19495,2020-03-20T22:30:24.286Z,31642,true,false
WESS_19767-jf6122-0-0_1349545458,Peter Declares Jesus to be the Christ,1_jf6122-0-0,19767,2020-03-21T00:09:36.135Z,28051,true,false
WESS_19800-jf6122-0-0_1349794341,Peter Declares Jesus to be the Christ,1_jf6122-0-0,19800,2020-01-16T00:54:30.975Z,651,true,false
WESS_20223-jf6122-0-0_1352420618,Peter Declares Jesus to be the Christ,1_jf6122-0-0,20223,2020-03-20T23:32:06.205Z,1289,true,false
WESS_20525-jf6122-0-0_1623868841,Peter Declares Jesus to be the Christ,1_jf6122-0-0,20525,2021-06-16T19:45:48.514Z,34156,true,false
WESS_20637-jf6122-0-0_1352483817,Peter Declares Jesus to be the Christ,1_jf6122-0-0,20637,2020-01-16T00:17:00.740Z,292,true,false
WESS_22197-jf6122-0-0_1351802462,Peter Declares Jesus to be the Christ,1_jf6122-0-0,22197,2020-03-20T23:34:57.323Z,,false,false
WESS_3122-jf6122-0-0_1742393900,Peter Declares Jesus to be the Christ,1_jf6122-0-0,3122,2025-03-19T15:48:35.167Z,,false,false
WESS_4309-jf6122-0-0_1349538406,Peter Declares Jesus to be the Christ,1_jf6122-0-0,4309,2020-01-16T01:05:02.757Z,1377,true,false
WESS_4312-jf6122-0-0_1348197296,Peter Declares Jesus to be the Christ,1_jf6122-0-0,4312,2020-01-16T01:07:57.939Z,1049,true,false
WESS_4823-jf6122-0-0_1591381964,Peter Declares Jesus to be the Christ,1_jf6122-0-0,4823,2020-06-05T19:12:36.159Z,32108,true,false
WESS_5190-jf6122-0-0_1342471391,Peter Declares Jesus to be the Christ,1_jf6122-0-0,5190,2020-01-16T02:27:14.284Z,,false,false
WESS_580-jf6122-0-0_1348195612,Peter Declares Jesus to be the Christ,1_jf6122-0-0,580,2020-01-16T01:16:34.414Z,1521,true,false
WESS_6519-jf6122-0-0_1345893815,Peter Declares Jesus to be the Christ,1_jf6122-0-0,6519,2020-01-16T01:47:22.773Z,,false,false
WESS_6930-jf6122-0-0_1515097303,Peter Declares Jesus to be the Christ,1_jf6122-0-0,6930,2020-01-16T00:22:18.983Z,494,true,false
WESS_9626-jf6122-0-0_1347989449,Peter Declares Jesus to be the Christ,1_jf6122-0-0,9626,2020-01-16T01:27:01.721Z,633,true,false
WESS_98588-jf6122-0-0_1619102468,Peter Declares Jesus to be the Christ,1_jf6122-0-0,98588,2021-04-22T16:01:30.639Z,28740,true,false
WESS_99581-jf6122-0-0_1715867752,Peter Declares Jesus to be the Christ,1_jf6122-0-0,99581,2024-05-16T16:19:21.512Z,,false,false
WESS_101621-jf6122-184497-33441_1471380907,Peter Declares Jesus to be the Christ,1_jf6122-184497-33441,101621,2020-03-20T21:59:16.455Z,,false,false
WESS_101621-jf6122-184498-33442_1471445731,Peter Declares Jesus to be the Christ,1_jf6122-184498-33442,101621,2020-03-20T22:55:56.696Z,,false,false
WESS_100773-jf6123-0-0_1362169388,The Transfiguration,1_jf6123-0-0,100773,2020-03-20T22:50:10.451Z,32359,true,false
WESS_10262-jf6123-0-0_1345899948,The Transfiguration,1_jf6123-0-0,10262,2020-01-16T01:42:29.762Z,30143,true,false
WESS_11668-jf6123-0-0_1351895882,The Transfiguration,1_jf6123-0-0,11668,2018-05-14T13:19:22.872Z,928,true,false
WESS_1171-jf6123-0-0_1646664351,The Transfiguration,1_jf6123-0-0,1171,2022-03-07T15:46:49.388Z,34750,true,false
WESS_1236-jf6123-0-0_1430844881,The Transfiguration,1_jf6123-0-0,1236,2020-03-20T22:23:52.551Z,1337,true,false
WESS_1305-jf6123-0-0_1523978176,The Transfiguration,1_jf6123-0-0,1305,2020-01-18T01:45:15.095Z,25103,true,false
WESS_13110-jf6123-0-0_1479324444,The Transfiguration,1_jf6123-0-0,13110,2020-03-20T21:37:12.033Z,32755,true,false
WESS_1327-jf6123-0-0_1474319726,The Transfiguration,1_jf6123-0-0,1327,2020-03-20T22:16:26.251Z,31116,true,false
WESS_139071-jf6123-0-0_1381348517,The Transfiguration,1_jf6123-0-0,139071,2020-03-20T22:08:35.323Z,31881,true,false
WESS_140520-jf6123-0-0_1556887497,The Transfiguration,1_jf6123-0-0,140520,2019-06-19T14:37:32.606Z,29093,true,false
WESS_142830-jf6123-0-0_1539271077,The Transfiguration,1_jf6123-0-0,142830,2020-01-17T22:58:54.901Z,33806,true,false
WESS_143382-jf6123-0-0_1674085626,The Transfiguration,1_jf6123-0-0,143382,2023-01-18T23:58:36.385Z,35031,true,false
WESS_16618-jf6123-0-0_1587069635,The Transfiguration,1_jf6123-0-0,16618,2020-04-16T23:12:48.999Z,34748,true,false
WESS_174473-jf6123-0-0_1436350203,The Transfiguration,1_jf6123-0-0,174473,2018-05-14T15:46:39.942Z,32812,true,false
WESS_184827-jf6123-0-0_1506017849,The Transfiguration,1_jf6123-0-0,184827,2020-01-18T00:04:22.120Z,33415,true,false
WESS_185058-jf6123-0-0_1650997675,The Transfiguration,1_jf6123-0-0,185058,2022-04-26T19:46:36.444Z,34757,true,false
WESS_18922-jf6123-0-0_1745853044,The Transfiguration,1_jf6123-0-0,18922,2025-04-28T15:44:23.470Z,32846,true,false
WESS_19495-jf6123-0-0_1368226118,The Transfiguration,1_jf6123-0-0,19495,2018-05-14T12:51:29.870Z,31642,true,false
WESS_19767-jf6123-0-0_1349545749,The Transfiguration,1_jf6123-0-0,19767,2020-01-16T01:03:54.091Z,28051,true,false
WESS_19800-jf6123-0-0_1349792365,The Transfiguration,1_jf6123-0-0,19800,2020-01-16T00:54:30.486Z,651,true,false
WESS_20223-jf6123-0-0_1352420132,The Transfiguration,1_jf6123-0-0,20223,2020-03-20T23:44:50.006Z,1289,true,false
WESS_20525-jf6123-0-0_1623868742,The Transfiguration,1_jf6123-0-0,20525,2021-06-16T20:11:56.629Z,34156,true,false
WESS_20637-jf6123-0-0_1352484405,The Transfiguration,1_jf6123-0-0,20637,2020-03-20T22:12:41.446Z,292,true,false
WESS_22197-jf6123-0-0_1351801884,The Transfiguration,1_jf6123-0-0,22197,2020-03-20T23:41:41.548Z,,false,false
WESS_3122-jf6123-0-0_1742393894,The Transfiguration,1_jf6123-0-0,3122,2025-03-19T15:46:52.267Z,,false,false
WESS_4309-jf6123-0-0_1349538258,The Transfiguration,1_jf6123-0-0,4309,2020-01-16T01:05:01.115Z,1377,true,false
WESS_4312-jf6123-0-0_1348197634,The Transfiguration,1_jf6123-0-0,4312,2020-01-16T01:07:50.984Z,1049,true,false
WESS_4823-jf6123-0-0_1591381876,The Transfiguration,1_jf6123-0-0,4823,2020-06-05T19:14:11.070Z,32108,true,false
WESS_5190-jf6123-0-0_1342471215,Jesus' Transfiguration,1_jf6123-0-0,5190,2020-01-16T02:22:08.149Z,,false,false
WESS_580-jf6123-0-0_1348195559,The Transfiguration,1_jf6123-0-0,580,2020-01-16T01:16:46.651Z,1521,true,false
WESS_6519-jf6123-0-0_1345895314,The Transfiguration,1_jf6123-0-0,6519,2020-01-16T01:47:15.901Z,,false,false
WESS_6930-jf6123-0-0_1515097265,The Transfiguration,1_jf6123-0-0,6930,2018-01-16T10:06:58.844Z,494,true,false
WESS_9626-jf6123-0-0_1347989517,The Transfiguration,1_jf6123-0-0,9626,2020-01-16T01:26:56.896Z,633,true,false
WESS_98588-jf6123-0-0_1619101974,The Transfiguration,1_jf6123-0-0,98588,2021-04-22T16:18:43.180Z,28740,true,false
WESS_99581-jf6123-0-0_1715867746,The Transfiguration,1_jf6123-0-0,99581,2024-05-16T16:18:17.395Z,,false,false
WESS_101621-jf6123-184497-33441_1471380953,The Transfiguration,1_jf6123-184497-33441,101621,2020-03-20T21:59:18.354Z,,false,false
WESS_101621-jf6123-184498-33442_1471445765,The Transfiguration,1_jf6123-184498-33442,101621,2020-03-20T22:16:57.664Z,,false,false
WESS_100773-jf6124-0-0_1362169496,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,100773,2018-05-14T12:54:18.665Z,32359,true,false
WESS_10262-jf6124-0-0_1345902240,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,10262,2020-01-16T01:42:24.064Z,30143,true,false
WESS_11668-jf6124-0-0_1351896227,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,11668,2020-01-16T00:32:07.522Z,928,true,false
WESS_1171-jf6124-0-0_1646664399,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,1171,2022-03-07T15:42:14.305Z,34750,true,false
WESS_1236-jf6124-0-0_1430844940,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,1236,2020-03-20T22:03:33.559Z,1337,true,false
WESS_1305-jf6124-0-0_1523978174,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,1305,2020-01-18T00:18:20.261Z,25103,true,false
WESS_13110-jf6124-0-0_1479323849,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,13110,2020-03-20T21:56:55.367Z,32755,true,false
WESS_1327-jf6124-0-0_1474319747,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,1327,2020-03-20T22:55:31.545Z,31116,true,false
WESS_139071-jf6124-0-0_1381348502,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,139071,2020-03-20T23:09:36.340Z,31881,true,false
WESS_140520-jf6124-0-0_1556887376,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,140520,2019-06-19T14:33:32.950Z,29093,true,false
WESS_142830-jf6124-0-0_1539271404,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,142830,2018-10-11T17:50:07.307Z,33806,true,false
WESS_143382-jf6124-0-0_1674085630,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,143382,2023-01-18T23:58:58.857Z,35031,true,false
WESS_16618-jf6124-0-0_1587069316,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,16618,2020-04-16T23:10:05.531Z,34748,true,false
WESS_174473-jf6124-0-0_1436350023,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,174473,2020-03-20T23:01:47.628Z,32812,true,false
WESS_184827-jf6124-0-0_1506017958,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,184827,2020-01-18T02:33:00.554Z,33415,true,false
WESS_185058-jf6124-0-0_1650997678,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,185058,2022-04-26T19:46:48.514Z,34757,true,false
WESS_18922-jf6124-0-0_1745853038,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,18922,2025-04-28T15:45:09.788Z,32846,true,false
WESS_19495-jf6124-0-0_1368226930,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,19495,2020-03-20T23:17:02.346Z,31642,true,false
WESS_19767-jf6124-0-0_1349545260,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,19767,2020-01-16T01:03:55.254Z,28051,true,false
WESS_19800-jf6124-0-0_1349792470,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,19800,2020-01-16T00:54:34.529Z,651,true,false
WESS_20223-jf6124-0-0_1352420827,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,20223,2020-03-20T22:52:55.223Z,1289,true,false
WESS_20525-jf6124-0-0_1623868942,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,20525,2021-06-16T19:54:35.537Z,34156,true,false
WESS_20637-jf6124-0-0_1352484056,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,20637,2020-03-20T22:52:48.158Z,292,true,false
WESS_22197-jf6124-0-0_1351802137,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,22197,2020-03-20T23:34:59.506Z,,false,false
WESS_2894-jf6124-0-0_1493837233,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,2894,2020-01-17T22:14:57.756Z,25705,true,false
WESS_3122-jf6124-0-0_1742393899,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,3122,2025-03-19T15:47:46.171Z,,false,false
WESS_4309-jf6124-0-0_1349537989,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,4309,2020-01-16T01:05:11.570Z,1377,true,false
WESS_4312-jf6124-0-0_1348196860,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,4312,2020-01-16T01:07:56.066Z,1049,true,false
WESS_4823-jf6124-0-0_1591381881,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,4823,2020-06-05T19:14:26.765Z,32108,true,false
WESS_5190-jf6124-0-0_1342471220,Jesus Heals Boy From Evil Spirit,1_jf6124-0-0,5190,2020-01-16T02:26:51.152Z,,false,false
WESS_580-jf6124-0-0_1348194151,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,580,2020-01-16T01:16:48.813Z,1521,true,false
WESS_6519-jf6124-0-0_1345895509,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,6519,2020-01-16T01:47:06.323Z,,false,false
WESS_6930-jf6124-0-0_1515097385,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,6930,2020-01-17T23:36:24.358Z,494,true,false
WESS_9626-jf6124-0-0_1347989527,Jesus Heal Boy from Evil Spirit,1_jf6124-0-0,9626,2020-01-16T01:26:54.457Z,633,true,false
WESS_98588-jf6124-0-0_1619102307,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,98588,2021-04-22T15:49:27.545Z,28740,true,false
WESS_99581-jf6124-0-0_1715867749,Jesus Heals Boy from Evil Spirit,1_jf6124-0-0,99581,2024-05-16T16:18:46.337Z,,false,false
WESS_101621-jf6124-184497-33441_1471380916,Jesus Heal Boy from Evil Spirit,1_jf6124-184497-33441,101621,2020-03-20T21:59:14.333Z,,false,false
WESS_101621-jf6124-184498-33442_1471445755,Jesus Heal Boy from Evil Spirit,1_jf6124-184498-33442,101621,2020-03-20T21:31:27.684Z,,false,false
WESS_100773-jf6125-0-0_1362169513,The Lord's Prayer,1_jf6125-0-0,100773,2018-05-14T15:49:09.416Z,32359,true,false
WESS_10262-jf6125-0-0_1345904007,The Lord's Prayer,1_jf6125-0-0,10262,2020-01-16T01:42:33.433Z,30143,true,false
WESS_11668-jf6125-0-0_1351895579,The Lord's Prayer,1_jf6125-0-0,11668,2018-05-14T13:20:40.350Z,928,true,false
WESS_1171-jf6125-0-0_1646664376,The Lord's Prayer,1_jf6125-0-0,1171,2022-03-07T15:47:09.715Z,34750,true,false
WESS_1236-jf6125-0-0_1430844934,The Lord's Prayer,1_jf6125-0-0,1236,2020-03-20T23:02:56.692Z,1337,true,false
WESS_1305-jf6125-0-0_1523978087,The Lord's Prayer,1_jf6125-0-0,1305,2020-01-18T02:39:18.666Z,25103,true,false
WESS_13110-jf6125-0-0_1479325645,The Lord's Prayer,1_jf6125-0-0,13110,2020-03-20T21:46:45.623Z,32755,true,false
WESS_1327-jf6125-0-0_1474319749,The Lord's Prayer,1_jf6125-0-0,1327,2020-03-20T22:55:31.788Z,31116,true,false
WESS_139071-jf6125-0-0_1381349708,The Lord's Prayer,1_jf6125-0-0,139071,2020-03-20T23:27:35.330Z,31881,true,false
WESS_140520-jf6125-0-0_1556887373,The Lord's Prayer,1_jf6125-0-0,140520,2019-06-19T14:32:48.953Z,29093,true,false
WESS_142830-jf6125-0-0_1539271201,The Lord's Prayer,1_jf6125-0-0,142830,2020-01-18T02:42:59.820Z,33806,true,false
WESS_143382-jf6125-0-0_1674085622,The Lord's Prayer,1_jf6125-0-0,143382,2023-01-18T23:58:17.336Z,35031,true,false
WESS_16618-jf6125-0-0_1587069767,The Lord's Prayer,1_jf6125-0-0,16618,2020-04-16T22:59:31.589Z,34748,true,false
WESS_174473-jf6125-0-0_1436350271,The Lord's Prayer,1_jf6125-0-0,174473,2020-03-20T21:44:35.781Z,32812,true,false
WESS_184827-jf6125-0-0_1506017983,The Lord's Prayer,1_jf6125-0-0,184827,2020-01-17T22:47:26.532Z,33415,true,false
WESS_185058-jf6125-0-0_1650997674,The Lord's Prayer,1_jf6125-0-0,185058,2022-04-26T19:45:51.353Z,34757,true,false
WESS_18922-jf6125-0-0_1745853043,The Lord's Prayer,1_jf6125-0-0,18922,2025-04-28T15:47:56.253Z,32846,true,false
WESS_19495-jf6125-0-0_1368226142,The Lord's Prayer,1_jf6125-0-0,19495,2018-05-14T15:31:44.462Z,31642,true,false
WESS_19767-jf6125-0-0_1349546452,The Lord's Prayer,1_jf6125-0-0,19767,2020-01-16T00:56:35.856Z,28051,true,false
WESS_19800-jf6125-0-0_1349792385,The Lord's Prayer,1_jf6125-0-0,19800,2020-01-16T00:54:31.295Z,651,true,false
WESS_20223-jf6125-0-0_1352420314,The Lord's Prayer,1_jf6125-0-0,20223,2020-03-20T23:44:50.532Z,1289,true,false
WESS_20525-jf6125-0-0_1623868465,The Lord's Prayer,1_jf6125-0-0,20525,2021-06-16T20:07:03.317Z,34156,true,false
WESS_20637-jf6125-0-0_1352484116,The Lord's Prayer,1_jf6125-0-0,20637,2018-05-14T13:04:56.692Z,292,true,false
WESS_22197-jf6125-0-0_1351801930,The Lord's Prayer,1_jf6125-0-0,22197,2020-03-20T23:41:39.678Z,,false,false
WESS_3122-jf6125-0-0_1742393896,The Lord's Prayer,1_jf6125-0-0,3122,2025-03-19T15:53:22.749Z,,false,false
WESS_4309-jf6125-0-0_1349537231,The Lord's Prayer,1_jf6125-0-0,4309,2020-01-16T01:09:43.904Z,1377,true,false
WESS_4312-jf6125-0-0_1348199051,The Lord's Prayer,1_jf6125-0-0,4312,2020-01-16T01:07:52.708Z,1049,true,false
WESS_4823-jf6125-0-0_1591381963,The Lord's Prayer,1_jf6125-0-0,4823,2020-06-05T19:12:31.473Z,32108,true,false
WESS_5190-jf6125-0-0_1342471309,The Lord's Prayer,1_jf6125-0-0,5190,2020-01-16T02:26:53.471Z,,false,false
WESS_580-jf6125-0-0_1348193839,The Lord's Prayer,1_jf6125-0-0,580,2020-01-16T01:23:06.342Z,1521,true,false
WESS_6519-jf6125-0-0_1345895452,The Lord's Prayer,1_jf6125-0-0,6519,2020-01-16T01:47:18.624Z,,false,false
WESS_6930-jf6125-0-0_1515097280,The Lord's Prayer,1_jf6125-0-0,6930,2020-01-18T00:16:22.277Z,494,true,false
WESS_9626-jf6125-0-0_1347989481,The Lord's Prayer,1_jf6125-0-0,9626,2020-01-16T01:26:54.612Z,633,true,false
WESS_98588-jf6125-0-0_1619102169,The Lord's Prayer,1_jf6125-0-0,98588,2021-04-22T16:36:56.434Z,28740,true,false
WESS_99581-jf6125-0-0_1715867748,The Lord's Prayer,1_jf6125-0-0,99581,2024-05-16T16:22:14.480Z,,false,false
WESS_101621-jf6125-184497-33441_1471380919,The Lord's Prayer,1_jf6125-184497-33441,101621,2020-03-20T21:48:37.953Z,,false,false
WESS_101621-jf6125-184498-33442_1471445715,The Lord's Prayer,1_jf6125-184498-33442,101621,2020-03-20T22:16:59.537Z,,false,false
WESS_100773-jf6126-0-0_1362169239,Teaching About Prayer and Faith,1_jf6126-0-0,100773,2020-03-20T22:10:22.536Z,32359,true,false
WESS_10262-jf6126-0-0_1345904004,Teaching About Prayer and Faith,1_jf6126-0-0,10262,2020-01-16T01:42:37.119Z,30143,true,false
WESS_11668-jf6126-0-0_1351895668,Teaching About Prayer and Faith,1_jf6126-0-0,11668,2018-05-14T13:19:27.492Z,928,true,false
WESS_1171-jf6126-0-0_1646664427,Teaching About Prayer and Faith,1_jf6126-0-0,1171,2022-03-07T15:49:19.393Z,34750,true,false
